id,SalePrice
2735,131436.04255596997
2736,136305.31059717244
2737,113358.37881991582
2738,172857.66849533498
2739,167477.97257755563
2740,146771.48361495108
2741,142388.1702212041
2742,171068.0130552759
2743,139415.63306502465
2744,147063.4216024024
2745,139248.6883191521
2746,119754.52553671045
2747,140395.33070935815
2748,116654.65916067993
2749,120478.5000516051
2750,123745.87826693627
2751,110220.37012138702
2752,247692.30094774574
2753,156759.86376736133
2754,237613.9620283322
2755,157424.56786306907
2756,76750.03327635342
2757,83947.28753937029
2758,76277.04051343811
2759,160243.57327898208
2760,144765.39284280685
2761,145881.95514779462
2762,149521.53772245042
2763,197769.15745747564
2764,66387.39432415682
2765,257966.43870166934
2766,125243.81821061963
2767,34042.603038600355
2768,105473.30565329989
2769,130092.74342647316
2770,172064.9081273675
2771,110121.69669202615
2772,81576.5025489677
2773,161408.00577820258
2774,149397.9197359841
2775,126614.64023823004
2776,157700.0255811761
2777,178764.62791492452
2778,126055.55316737655
2779,147358.50108280798
2780,137598.86520932653
2781,105694.27373979946
2782,93706.94809682945
2783,94840.00315293408
2784,128006.6014689873
2785,144580.01106178627
2786,58861.01357428174
2787,138498.60729206767
2788,82225.27520084797
2789,228191.93471680256
2790,77307.6371000466
2791,128626.82960387079
2792,63414.628007735875
2793,162378.79569516296
2794,90123.28015089313
2795,119127.18088652132
2796,103347.59568578906
2797,233010.63458352015
2798,116380.0734545315
2799,112056.51091334673
2800,67815.46146284752
2801,134394.5557848068
2802,132047.92754122266
2803,222173.387026379
2804,53712.038403951236
2805,40197.58146097856
2806,106216.89619058053
2807,158370.26899220757
2808,135656.03789536832
2809,130341.53680623307
2810,123605.48686548944
2811,158866.4886946392
2812,150975.36747805943
2813,199143.5248391038
2814,198142.69757186781
2815,110464.05543176422
2816,243458.39940582123
2817,131249.01217877024
2818,114659.94220631348
2819,164829.23792490913
2820,131170.65045378005
2821,116599.26515177239
2822,198691.67837985538
2823,284251.26971852867
2824,175249.65250444532
2825,52529.63705936064
2826,123513.65183138048
2827,162221.93831866625
2828,208114.42882312278
2829,210537.2723993996
2830,244384.11591214413
2831,190172.80489772646
2832,214632.80818405416
2833,271312.41373405274
2834,207092.13803459614
2835,226032.52051588616
2836,188261.91830578455
2837,180812.1293246227
2838,137350.92134371755
2839,160130.31185528173
2840,209676.67787092214
2841,196450.145994284
2842,205111.49868203464
2843,138909.42078087115
2844,177108.22955482837
2845,109305.49483468378
2846,198491.607399952
2847,173611.59868570336
2848,225487.15930212516
2849,204609.74370335366
2850,276129.6991255475
2851,219145.68241071393
2852,228617.835406882
2853,213567.7999125524
2854,131776.34746851155
2855,205483.73172466984
2856,197554.18038165985
2857,188170.2431188919
2858,199540.2582298556
2859,120432.80215940769
2860,91136.80416416442
2861,133681.83932308573
2862,194696.73850098465
2863,86093.35080412391
2864,234812.5228078796
2865,138676.98595314525
2866,197912.13737393866
2867,90905.03463261487
2868,157154.6780885809
2869,129831.5431807934
2870,138158.77902547084
2871,78341.63238295435
2872,52606.7512122553
2873,106791.28421621199
2874,140446.92808159554
2875,145475.88213946772
2876,160031.63359514315
2877,143744.20121768696
2878,174009.1961641138
2879,135349.50156380673
2880,123258.76281188134
2881,153530.0665724962
2882,147573.8691258404
2883,202740.6455949637
2884,195732.77297677533
2885,170673.55515833985
2886,171577.5880176243
2887,115547.22308858353
2888,155565.44558015236
2889,51799.41716525253
2890,79900.48549132555
2891,163155.79499850716
2892,18110.629268231656
2893,85375.02634258909
2894,45563.235537672736
2895,264036.71622510423
2896,256337.04860116678
2897,200425.24571304905
2898,204199.0898562949
2899,241420.30958454343
2900,164440.10968311643
2901,200676.01911143048
2902,180410.22579169786
2903,302110.864028763
2904,334576.09203881264
2905,29926.629820585786
2906,229116.3497188902
2907,102668.93224663756
2908,109677.83760858917
2909,194049.90069411782
2910,53393.50784642122
2911,92694.19377447882
2912,140849.97432180846
2913,93381.60305228236
2914,62879.61346613646
2915,62879.61346613646
2916,93381.60305228236
2917,148649.47167007494
2918,78087.26087280728
2919,229785.32367142625
